备案号,药品通用名称,药品批准文号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,备案内容,备案机关,备案日期,备注,注
晋备2024021434,胞磷胆碱钠注射液,国药准字H20058333,亚宝药业集团股份有限公司,山西省运城市芮城县富民路43号,亚宝药业集团股份有限公司,山西省芮城县永乐南路139号,变更药品有效期：申请将胞磷胆碱钠注射液(2ml：0.25g)的药品有效期由“18个月”延长至“24个月”，同时对药品说明书和标签中【有效期】项下内容做相应修改，其他内容保持不变。,山西省药品监督管理局,2024-06-11,已备案,详情
渝备2024021476,元胡止痛片,国药准字Z50020635,太极集团重庆桐君阁药厂有限公司,重庆市南岸区江龙路2号,太极集团重庆桐君阁药厂有限公司,重庆市南岸区江龙路2号,按照《国家药监局关于修订元胡止痛制剂说明书的公告（2024年第40号）》及公告附件1中元胡止痛制剂非处方药说明书修订要求，对元胡止痛片（国药准字Z50020635）说明书【不良反应】、【禁忌】、【注意事项】三项内容进行修订。,重庆市药品监督管理局,2024-06-10,已备案,详情
渝备2024021473,玉屏风口服液,国药准字Z20053396,太极集团重庆桐君阁药厂有限公司,重庆市南岸区江龙路2号,太极集团重庆桐君阁药厂有限公司,重庆市涪陵区百花路8号,"1、按照《国家药监局关于修订玉屏风制剂说明书的公告（2024年第42号）》及公告附件中玉屏风制剂说明书修订要求，对玉屏风口服液（国药准字Z20053396）说明书中的【不良反应】、【禁忌】、【注意事项】三项内容进行修订。
2、修订【功能主治】中的错别字，将“白光”修订为“㿠”。",重庆市药品监督管理局,2024-06-10,已备案,详情
豫备2024020970,阿胶,国药准字Z41020163,龟鹿药业集团有限公司,新蔡县姜尚大道2号,龟鹿药业集团有限公司,河南省驻马店市新蔡县产业集聚区姜尚大道2号,变更包装材质和容器：由“药品包装用PTP铝箔、药用PVC硬片或复合膜：31.25克/盒、125克/盒、216克/盒、220克/盒、250克/盒、260克/盒、280克/盒、300克/盒、310克/盒、375克/盒、500克/盒、1000克/盒；药品包装用药用低密度聚乙烯袋：20千克/箱；药品包装用药用复合膜：250克/袋、500克/袋、1000克/袋。变更为：药品包装用PTP铝箔、药用PVC硬片或复合膜：31.25克/盒、125克/盒、216克/盒、220克/盒、250克/盒、260克/盒、280克/盒、300克/盒、310克/盒、375克/盒、500克/盒，1000克/盒；药品包装用药用低密度聚乙烯袋：20千克/箱；药品包装用药用复合膜：250克/袋、500克/袋、1000克/袋；钠钙玻璃管制药瓶：6克/瓶，42克/盒、72克/盒。,河南省药品监督管理局,2024-06-10,已备案,详情
鲁备2024021700,复合维生素B片,国药准字H37022585,瑞阳制药股份有限公司,山东省沂源县城瑞阳路1号,瑞阳制药股份有限公司,山东省沂源县城瑞阳路1号,根据《国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告》（2023年第142号）和《药品说明书适老化及无障碍改革试点名单（第一批）》，对本品药品说明书（简化版）进行备案，同时提供电子药品说明书（完整版）。,山东省药品监督管理局,2024-06-11,已备案,详情
桂备2024019272,杞菊地黄胶囊,国药准字Z41020984,广西迪泰制药股份有限公司,广西-东盟经济技术开发区宁武路3号,广西迪泰制药股份有限公司,广西-东盟经济技术开发区宁武路3号,"变更生产场地：
1、药品生产企业名称：由“河南省广康药业有限公司”变更为“广西迪泰制药股份有限公司”。
2、药品生产地址：由“汤阴县产业集聚区中兴大道”变更为“广西-东盟经济技术开发区宁武路3号”。",广西壮族自治区药品监督管理局,2024-06-11,已备案,详情
陕备2024016483,健宝灵片,国药准字Z20063294,陕西金象制药有限公司,陕西省咸阳市秦都区医药园区阳光大道6号,陕西金象制药有限公司,陕西省咸阳市秦都区医药园区阳光大道6号,依据国家药监局《药品说明书适老化及无障碍改革试点工作方案》及《陕西省药品监督管理局关于开展药品说明书适老化及无障碍改革试点品种备案工作的通知》要求，在药品说明书及包装盒上增加电子药品说明书二维码。,陕西省药品监督管理局,2024-06-11,已备案,详情
陕备2024019179,补脑丸,国药准字Z20054202,陕西金象制药有限公司,陕西省咸阳市秦都区医药园区阳光大道6号,陕西金象制药有限公司,陕西省咸阳市秦都区医药园区阳光大道6号,依据国家药监局《药品说明书适老化及无障碍改革试点工作方案》及《陕西省药品监督管理局关于开展药品说明书适老化及无障碍改革试点品种备案工作的通知》要求，在药品说明书及包装盒上增加电子药品说明书二维码。,陕西省药品监督管理局,2024-06-11,已备案,详情
宁备2024020573,替硝唑氯化钠注射液,国药准字H20043637,上海华源药业（宁夏）沙赛制药有限公司,宁夏银川市高新技术开发区6号路,上海华源药业（宁夏）沙赛制药有限公司,宁夏银川市高新技术开发区6号路,"根据《国家药监局关于替硝唑注射剂说明书的公告》要求,修订本品药品说明书【不良反应】、【禁忌】、【注意事项】、【药物相互作用】、【药物过量】，并增加黑框警告内容。",宁夏回族自治区药品监督管理局,2024-06-11,已备案,详情
鲁备2024021703,复方甘草酸苷胶囊,国药准字H20110056,瑞阳制药股份有限公司,山东省沂源县城瑞阳路1号,瑞阳制药股份有限公司,山东省沂源县城瑞阳路1号,根据《国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告》（2023年第142号）和《药品说明书适老化及无障碍改革试点名单（第一批）》，对本品药品说明书（简化版）进行备案，同时提供电子药品说明书（完整版）。,山东省药品监督管理局,2024-06-11,已备案,详情
鲁备2024021366,乙酰螺旋霉素片,国药准字H37021022,福安药业集团烟台只楚药业有限公司,山东省烟台市芝罘区烟福路1号,福安药业集团烟台只楚药业有限公司,山东省烟台市芝罘区烟福路1号,本品增加制剂所用原料药乙酰螺旋霉素的供应商：山东鲁抗医药股份有限公司。,山东省药品监督管理局,2024-06-11,已备案,详情
新备2024021976,阿胶强骨口服液,国药准字Z20000039,新疆华世丹药业股份有限公司,新疆乌鲁木齐市高新区（新市区）河南东路169号,新疆华世丹药业股份有限公司,新疆乌鲁木齐市高新区（新市区）河南东路169号 F栋,我公司根据2024年5月14日获批的国家药品监督管理局药品补充申请批准通知书内容对阿胶强骨口服液说明书中【规格】、【不良反应】、【禁忌】、【注意事项】、【包装】、【功能主治】内容进行修订；对该品种标签中规格内容进行修订；对该品种外盒中【规格】、【不良反应】、【禁忌】、【包装】、【功能主治】内容进行修订；对该品种外箱中【规格】内容进行修订；由于该品种药品专利号于2024年6月9日到期，故现删除药品标签、外盒及外箱上的中国发明专利及专利号等内容。,新疆维吾尔自治区药品监督管理局,2024-06-11,已备案,详情
皖备2024021661,宁心宝胶囊,国药准字Z34021058,安徽圣鹰药业有限公司,安徽省合肥市高新技术产业开发区红枫路20号,安徽圣鹰药业有限公司,安徽省合肥市高新技术产业开发区红枫路20号,药品上市许可持有人地址、生产企业地址均由“合肥市高新技术开发区红枫路20号”变更为“安徽省合肥市高新技术产业开发区红枫路20号”，同步修订药品标签、说明书。,安徽省药品监督管理局,2024-06-11,已备案,详情
蒙备2024021755,麻仁滋脾丸,国药准字Z15020527,内蒙古九郡药业有限责任公司,内蒙古自治区巴彦淖尔市五原县隆兴昌镇团结路,内蒙古九郡药业有限责任公司,内蒙古自治区巴彦淖尔市五原县隆兴昌镇团结路,"1.申请麻仁滋脾丸生产地址名称表述变更，由“内蒙古五原县隆兴昌镇团结路”变更为“内蒙古自治区巴彦淖尔市五原县隆兴昌镇团结路”。
2.申请麻仁滋脾丸“药品包装用铝箔和聚氯乙烯固体药用硬片泡罩包装，9g/丸×10丸/板×1板/盒”包装规格的说明书、包装标签的重新备案。具体变更内容如下：
麻仁滋脾丸药品说明书、包装标签【上市许可持有人/生产企业】项下生产地址由“内蒙古五原县隆兴昌镇团结路”变更为“内蒙古自治区巴彦淖尔市五原县隆兴昌镇团结路”。
麻仁滋脾丸内标签“【产品批号】”变更为“【产品批号】见边缘处”，“【有效期】36个月”变更为“【有效期至】见边缘处”。
规范麻仁滋脾丸药品说明书、包装标签中的内容：【警示语】项下增加“警告：孕妇忌服。”；【包装】项下“药用铝塑包装”修订为“药品包装用铝箔和聚氯乙烯固体药用硬片泡罩包装”；“9克×10丸/盒”修订为“每丸重9克，每板装10丸，每盒装1板”；【执行标准】修订为“《中国药典》2020年版一部”；
其余内容皆按照相关法规要求，重新进行设计。申请人对申报资料的真实性、准确性、完整性、规范性负责。",内蒙古自治区药品监督管理局,2024-06-11,已备案,详情
沪备2024020492,复方苦参水杨酸散,国药准字H31022491,上海小方制药股份有限公司,上海市奉贤区洪朱路777号,上海小方制药股份有限公司,上海市奉贤区洪朱路777号,新增“广州康乔汉普药业有限公司”为本品原料硼酸的供应商。,上海市药品监督管理局,2024-06-11,已备案,详情
冀备2024021876,呋喃唑酮片,国药准字H13020115,石家庄格瑞药业有限公司,石家庄高新区秦岭大街588号,石家庄格瑞药业有限公司,石家庄高新区秦岭大街588号,"申请备案本品生产场地变更（变更为“石家庄高新区秦岭大街588号”），申请备案本品变更制剂生产工艺（总混工序工艺参数变更） 。我公司对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品安全性、有效性和质量可控性,必要时提出补充申请。",河北省药品监督管理局,2024-06-11,已备案,详情
