备案号,药品通用名称,药品批准文号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,备案内容,备案机关,备案日期,备注,注
赣备2024019075,玉屏风口服液,国药准字Z36020405,江西钟山药业有限责任公司,江西湖口高新技术产业园,江西钟山药业有限责任公司,江西湖口高新技术产业园,"说明书变更备案。根据《国家药监局关于修订玉屏风制剂说明书的公告（2024年第42号）》的规定，按要求补充完善玉屏风口服液说明书，具体变更如下：一、【不良反应】监测数据显示，本品可见以下不良反应报告：恶心、腹泻、呕吐、腹痛、口干、胃部不适、腹胀、便秘、反酸、腹部不适、食欲不振、口苦、皮疹、瘙痒、潮红、头晕、头痛、失眠、心悸、胸闷、过敏反应等。
二、【禁忌】对本品及所含成份过敏者禁用。
三、【注意事项】
1.忌油腻、不易消化食物。
2.本品宜饭前服用。
3.感冒发热病人不宜服用。
4.按照用法用量服用，高血压、心脏病、肝病、糖尿病、肾病等患者应当在医师指导下服用。
5.孕妇、哺乳期妇女应当在医师指导下服用。
6.服药二周症状无缓解应去医院就诊，服药期间症状加重者应当立即停药并去医院就诊。
7.过敏体质者慎用。
8.本品含蔗糖，糖尿病患者慎用。
9.本品性状发生改变时禁止使用。
10.请将本品放在儿童不能接触的地方。
11.如正在使用其他药品，使用本品前请咨询医师或药师。",江西省药品监督管理局,2024-05-29,已备案,详情
豫备2024020058,盐酸乙胺丁醇片,国药准字H41022946,河南生命鸟药业有限公司,太康县建设路南段,河南生命鸟药业有限公司,太康县建设路南段,申请将本品种的药品上市许可持有人/生产企业企业名称由“河南雪樱花制药有限公司”变更为“河南生命鸟药业有限公司”。,河南省药品监督管理局,2024-05-29,已备案,详情
陕备2024018791,清热解毒片,国药准字Z61021021,陕西紫光辰济药业有限公司,陕西省宝鸡市金台区中山西路78号,陕西紫光辰济药业有限公司,陕西省宝鸡市宝平路14公里处,"根据《处方药与非处方药分类管理办法（试行）》（原国家药品监督管理局令第10号）规定，修订说明书中项目，其内容为：
4、【不良反应】监测数据显示，本品可见以下不良反应报告：恶心、呕吐、腹泻、腹痛、腹部不适、皮疹、瘙痒、头晕、头痛等。 
5、【禁忌】1.孕妇禁用。2.对本品及所含成份过敏者禁用。
6、【注意事项】1.忌烟、酒及辛辣、生冷、油腻食物。2.不宜在服药期间同时服滋补性中药。3.风寒感冒者不适用，其表现为恶寒重，发热轻，无汗，头痛，鼻塞，流清涕，喉痒咳嗽。4.高血压、心脏病、肝病、肾病、糖尿病等患者应在医生指导下服用。5.脾胃虚寒，症见腹痛、喜暖、泄泻者慎用。6.服药3天后或服药期间症状无改善，或症状加重，或出现新的严重症状如胸闷、心悸等应立即停药，并去医院就诊。7.按照用法用量服用，本品不宜与其他清热解毒制剂同时服用。8.儿童、年老体弱者应在医师指导下服用。9.发热体温超过8.5℃的患者，应去医院就诊。10.过敏体质者慎用。11.本品性状发生改变时禁止使用。12.儿童必须在成人监护下使用。13.请将本品放在儿童不能接触的地方。14.如正在使用其他药品，使用本品前请咨询医师或药师。",陕西省药品监督管理局,2024-05-29,已备案,详情
陕备2024018129,五加双参片,国药准字B20020342,西安阿房宫药业股份有限公司,陕西省西咸新区沣西新城沣润西路2772号,西安阿房宫药业股份有限公司,陕西省西咸新区沣西新城沣润西路2772号,将该药品注册地址（上市许可持有人地址）由西安经济技术开发区明光路41号变更为陕西省西咸新区沣西新城沣润西路2772号。,陕西省药品监督管理局,2024-05-29,已备案,详情
粤备2024003215,林可霉素利多卡因凝胶,国药准字H44024940,广东恒健制药有限公司,广东省江门市龙溪路117号,广东恒健制药有限公司,广东省江门市龙溪路117号,本品依据药品再注册批件（批件号：2019R002853）要求，恢复生产上市。,广东省药品监督管理局,2024-05-29,已备案,详情
黑备2024019297,元胡止痛片,国药准字Z23021944,哈尔滨君安堂医药有限公司,哈尔滨市道里区建国街139号1-3层,黑龙江鼎恒升药业有限公司,黑龙江省齐齐哈尔市铁锋区龙华路92号,根据国家药监局关于修订元胡止痛制剂说明书的公告（2024年第40号），国家药品监督管理局决定对元胡止痛片说明书中的【不良反应】、【禁忌】和【注意事项】进行统一修订。,黑龙江省药品监督管理局,2024-05-29,已备案,详情
晋备2024019812,阿莫西林胶囊,国药准字H14022712,国药集团威奇达药业有限公司,大同市经济技术开发区、医药工业园区、高新技术产业园,国药集团威奇达药业有限公司,山西省大同市经济技术开发区高新技术产业园,申请阿莫西林胶囊包装材料备案：根据国家药监局药审中心发布的《药品说明书（简化版）及药品说明书（大字版）编写指南和《电子药品说明书》（完整版）格式要求的通知（2023年第56号）》，对阿莫西林胶囊（0.25g）（包装规格：50粒/盒）进行药品纸质说明书（简化版）及电子说明书（完整版）备案。,山西省药品监督管理局,2024-05-29,已备案,详情
豫备2024020060,盐酸林可霉素片,国药准字H41022759,河南生命鸟药业有限公司,太康县建设路南段,河南生命鸟药业有限公司,太康县建设路南段,申请将本品种的药品上市许可持有人/生产企业企业名称由“河南雪樱花制药有限公司”变更为“河南生命鸟药业有限公司”。,河南省药品监督管理局,2024-05-29,已备案,详情
沪备2024021290,人纤维蛋白粘合剂,国药准字S20063023,诺一生物医药股份有限公司,上海市闵行区昆阳路1508号第2幢11层1108室,诺一生物医药股份有限公司,中国（上海）自由贸易试验区南洋泾路518号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。,上海市药品监督管理局,2024-05-29,已备案,详情
沪备2024021081,维生素AD滴剂,国药准字H31023032,上海东海制药股份有限公司,上海市嘉定区沪宜公路1168号1幢9层901、902室,东海制药（河北）有限公司,石家庄高新区太行南大街769号京石协作创新示范园202＃厂房103、104、203、204,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由上海东海制药股份有限公司变更为东海制药（河北）有限公司;生产企业地址由上海市杨浦区共青路486号变更为石家庄高新区太行南大街769号京石协作创新示范园202＃厂房103、104、203、204,上海市药品监督管理局,2024-05-29,已备案,详情
沪备2024021276,乙型肝炎人免疫球蛋白,国药准字S20033056,诺一生物医药股份有限公司,上海市闵行区昆阳路1508号第2幢11层1108室,诺一生物医药股份有限公司,中国（上海）自由贸易试验区南洋泾路518号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。,上海市药品监督管理局,2024-05-29,已备案,详情
沪备2024021273,人凝血因子Ⅷ,国药准字S20150021,诺一生物医药股份有限公司,上海市闵行区昆阳路1508号第2幢11层1108室,诺一生物医药股份有限公司,中国（上海）自由贸易试验区南洋泾路518号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。,上海市药品监督管理局,2024-05-29,已备案,详情
沪备2024018888,特瑞普利单抗注射液,国药准字S20180015,上海君实生物医药科技股份有限公司,中国（上海）自由贸易试验区海趣路36、58号2号楼10层1003室,"苏州众合生物医药科技有限公司,上海君实生物工程有限公司","江苏省苏州市吴江经济技术开发区龙桥路999号,中国（上海）自由贸易试验区临港新片区新杨公路1069号",本品原液（上海君实生物工程有限公司）的有效期由12个月变更为24个月。,上海市药品监督管理局,2024-05-29,已备案,详情
赣备2024019335,山香圆片,国药准字Z20013043,江西山香药业有限公司,江西省赣州经济技术开发区凤凰路116号,江西心正药业有限责任公司,江西省萍乡市高新技术工业园东区,山香圆片产品新增“江西省萍乡市高新技术工业园东区”生产地址。,江西省药品监督管理局,2024-05-29,已备案,详情
陕备2024016586,华容口服液,国药准字Z20026631,陕西年青保制药有限公司,陕西省咸阳市秦都区永昌路43号,周至年青保制药有限公司,陕西省西安市周至县108国道1420马召段,"1、根据临床需求， 我公司产品华容口服液（国药准字Z20026631），在现有20ml/支*10支/盒、10袋/盒的包装规格基础上，增加20ml/支*6支/盒的包装规格；现根据国家食品药品监督管理局24号令要求进行药品包装备案申请。
2、药品说明书和标签备案：在原生产企业说明书、外盒、标签的基础上，将原说明书、外盒、标签中的包装规格修改为20ml/支*6支/盒 ；原生产企业陕西年青保制药有限公司产品“华容口服液”说明书、标签保持不变；",陕西省药品监督管理局,2024-05-29,2024年05月30日，撤销备案,详情
Y吉备2024020278,阿糖胞苷,Y20210000993,无,无,国药一心制药有限公司,长春双阳经济开发区怡心路111号,申请对原料药阿糖胞苷（登记号：Y20210000993）合成工序的干燥工艺变更：由使用鼓风干燥箱进行热风循环干燥变更为使用双锥真空干燥机进行真空加热干燥，以去除有机试剂乙醇和乙酸乙酯；精制工序的固液分离工艺变更：由使用布氏漏斗及抽滤瓶进行抽滤变更为使用离心机进行离心，达到固液分离目的。本次变更无关联变更，不发生其他参数变化，企业对申报材料真实性和合法性负责。,吉林省药品监督管理局,2024-05-29,已备案,详情
吉备2024020239,阿莫西林胶囊,国药准字H22023191,吉林省利华制药有限公司,长春高新区创新路333号,吉林省利华制药有限公司,长春高新区创新路333号,根据《药品注册管理办法》（局令第27号）及临床使用情况，增加药品包装规格：铝塑泡罩包装（聚氯乙烯固体药用硬片、药用铝箔），18粒×1板/盒，并对说明书中的包装规格做相应修改。同时根据《药品说明书和标签管理规定》（国家食品药品监督管理局令24号）及相关规定变更药品标签，样稿如附件所示（附件见吉林省药品监督管理局网站），企业负责标签内容的真实性与合法性。,吉林省药品监督管理局,2024-05-29,已备案,详情
